Name,Category,Type,XAxis,YAxis,
351 Introducing Groupons Fall Shop.txt, class_8, JUNK, -9.47953958107, 15.892497253,
724 BITSAA DELHI NCR is organising a Musical Tribute to 50 years of
 BITS PilaniKhwaab on 29th August 2014 at 700 pm at India Habitat
 Centre.txt, class_5, JUNK, 12.5924805611, 24.2990008244,
1332 New announcement from Spring 2014 HackNY Student Hackathon Breakfast
 is served.txt, class_3, JUNK, 2.23417799159, -3.54009588599,
1455 How did  Indian States perform in the last 20 years   How does one
 measure the wealth of the states .txt, class_13, JUNK, 10.7529750419, -11.6035049474,
2018 Anurag Kumar added you on Google.txt, class_13, JUNK, 19.547112964, -9.37313522347,
1812 BucketbotTabs Thank You Ohlingers.txt, class_12, JUNK, -1.40297996709, -6.69774833372,
2404 Re Twitter Sentiment Analysis I vote for  Matteos approach.txt, class_10, JUNK, 33.2349427035, -3.20016441743,
204 Final Chance  Save 10 on Groupon Goods.txt, class_4, JUNK, 0.10189647326, 8.0857223536,
1401 Say happy birthday to Umang Patel and more happening with your
 network.txt, class_3, JUNK, 4.20460771344, 14.5335765825,
205 Activity Digest since 1029AM for COMS W4118 on Piazza.txt, class_7, JUNK, -7.47692711689, -28.7603356493,
1978 12 discussions on LinkedIn.txt, class_0, JUNK, -0.0336063526611, 33.7378846006,
18 Activity Digest since 1002PM for COMS W4118 on Piazza.txt, class_7, JUNK, -11.3354810438, -26.3783241214,
1759 BucketbotTabs Pancake Heater.txt, class_7, JUNK, -0.375867173223, -7.45137579788,
1497 You too can save on your Car Insurance premium.txt, class_7, JUNK, -16.2776586599, -8.52903999706,
1457 cloud programmatic creation of S3 and Cloud Front.txt, class_10, JUNK, 3.42259478089, 4.97929431985,
1217 utf8qReminder3AAgnikaKumarwantstoshare22MidnightBirthday22
 utf8qwithyou.txt, class_5, JUNK, 16.0856755974, 21.2027742715,
1378 Traveling abroad Secure your trip instantly.txt, class_7, JUNK, -10.5053230381, -21.5317298969,
2029 Ringwood NJ  Ireland  Greater Philadelphia  Jamaica  San Diego.txt, class_5, JUNK, 27.4006336214, 12.7370157751,
958 Buy Health Insurance instantly.txt, class_7, JUNK, -9.88946094791, -14.4520275577,
1232 Congratulate Ramakrishna Reddy Kunreddy.txt, class_3, JUNK, 2.54300864364, 15.6823100303,
1518 Building Mobile Experiences 21w789x Week 7 Now Posted Special Topics in
 Mobile.txt, class_7, JUNK, 2.47571934941, -22.2680313566,
848 Amitabh Kumar is inviting you to join his video call.txt, class_8, JUNK, -9.23370441764, 23.2819900858,
1461 cloudfront tut.txt, class_5, JUNK, 17.6250181403, 6.49890369383,
165 Re playawsutils Enable use of a proxy server 7.txt, class_12, JUNK, 4.62253223934, -15.1470915716,
391 Fly Out of Boston for Less.txt, class_2, JUNK, 5.09980759104, -41.125418883,
899 Go Backstage with Neil Patrick Harris  Top Deals.txt, class_5, JUNK, 17.4824189318, 13.069177392,
1040 Lekha Kumar is inviting you to join her video call.txt, class_1, JUNK, -23.5558137434, 29.4012958261,
647 Top Electronics  Tech Deals  Kindle Apple Beats  More.txt, class_10, JUNK, 5.90139028102, -2.60556222659,
2518 Re Twitter Sentiment Analysis Project Research Bibliography.txt, class_10, JUNK, 16.2900088689, -18.9175418566,
401 Instr Note TA Office Hours.txt, class_7, JUNK, 8.74803407772, -17.7595477124,
1025 UTF8QQ12014sawmorethan24USDworthPEinvestmen
 UTF8QtsinIndiaPwCMoneyTreeE284A2IndiaQ12014report.txt, class_11, JUNK, -41.5022417872, 14.0727987409,
1962 Activity Digest since 319PM for COMS W4705 on Piazza.txt, class_7, JUNK, -5.6201647746, -34.6106753344,
1602 Midweek course update.txt, class_5, JUNK, 16.1853065717, 23.5968436507,
2292 Anjishnu join these 4 groups weve recommended for you.txt, class_2, JUNK, 6.8928986534, -39.8001291588,
547 We Triple Dog Dare You.txt, class_3, JUNK, 11.9259015874, 10.1786173272,
2570 The Silent Picture Book from BucketbotTabs.txt, class_12, JUNK, -2.85954222848, -7.19430825373,
722 From 69 2Day FLASH SALE.txt, class_2, JUNK, 7.93297872983, -39.4751746262,
2291 Secure your final seat for Hults Master of International Marketing 2013 Intake in San Francisco.txt, class_1, JUNK, -16.2177240824, 30.0736727274,
2117 Lekha Kumar is inviting you to join her video call.txt, class_1, JUNK, -29.205137862, 29.4040817322,
2519 Re Twitter Sentiment Analysis Verify classified Tweets ESF 
 Group 1  200 Tweets.txt, class_10, JUNK, 33.4867924333, -17.5727344674,
601 Account Alert.txt, class_13, JUNK, -31.213953662, -13.6554329349,
1062 Iceland  Jamaica  The Catskills  Biggest Loser Resort  St
 Maarten.txt, class_13, JUNK, 25.5326974967, 10.4445496279,
1057 Amitabh Kumar is inviting you to join his video call.txt, class_1, JUNK, -26.8441698226, 33.623792011,
763 Agnika Kumar is inviting you to join her video call.txt, class_8, JUNK, -9.16483938932, 22.2597839672,
1168 UTF8QUPAdefendsManmohanSinghE28099sgrowthrec
 UTF8Qordsayshisbeardhairgrewthree.txt, class_3, JUNK, 1.88571661864, 21.0240953424,
1327 New announcement from Spring 2014 HackNY Student Hackathon Midnight
 Surprise.txt, class_3, JUNK, 1.11142017377, -3.24285746577,
2031 2 discussions on LinkedIn.txt, class_0, JUNK, -0.185232905693, 30.8233816695,
545 Every traveller is sharing their opinion with us 3 reasons why.txt, class_12, JUNK, 3.90843823406, -14.7646808022,
2297 Week Eight Congestion Control in the Transport Layer.txt, class_3, JUNK, -14.1847681324, -1.82165938524,
2060 Niagara Falls  NYC  France  Myrtle Beach SC  Las Vegas.txt, class_13, JUNK, 27.4141048488, 11.2578141642,
500 Anjishnu Kumar will you rate your transactions at Amazoncom.txt, class_13, JUNK, 17.2566235794, 1.2917452208,
1230 46 Off Nextware Bluetooth Headphones MLB Mothers Day Baseball
 Keurig Vue V600 Brewing System  More.txt, class_12, JUNK, -6.6418019061, -1.5945464492,
2376 Re Catch up call.txt, class_3, JUNK, -7.2375618158, 16.7796548035,
1749 Top News for Anjishnu Mobile Advertising Projected to Increase 64
 in 2014.txt, class_12, JUNK, 8.56111509364, -15.7256898258,
430 Fail to SSH my VM.txt, class_12, JUNK, -1.02013348423, 0.516977239281,
1839 Now get Garage Cash cover with Car Insurance.txt, class_13, JUNK, -18.8588913207, -8.68214539962,
1795 Just Out Alumni Newsletter Vol III.txt, class_0, JUNK, 0.599400603546, 25.1339175955,
1810 3 comments on LinkedIn.txt, class_12, JUNK, -18.3078496805, -19.2621424933,
29 100k Mobile Challenge Have a job offer Get 3 more quickly.txt, class_2, JUNK, 5.33636405645, -37.6321911147,
954 Maximising the impact of sports events on city and regional
 development.txt, class_10, JUNK, 29.8897842195, -5.97143469309,
2517 Re Twitter Sentiment Analysis Project Research Bibliography.txt, class_10, JUNK, 16.290008283, -18.917539649,
422 UTF8QShorttermPsychotherapyE28093Ac
 UTF8Qhieveyourgoalsbythewinter.txt, class_11, JUNK, -41.4427634007, 13.6721669987,
1055 BucketbotTabs Omni Mover Assistance Tab.txt, class_12, JUNK, -1.34407978852, -7.31171420522,
592 Account Alert.txt, class_13, JUNK, -30.9244172113, -13.9029733495,
20 Amitabh Kumar is inviting you to join his video call.txt, class_8, JUNK, -9.13663838211, 22.4559919197,
1001 Re networkplanner Good but strange outcmoe for very large
 Ayeyarwady Region scenario 111.txt, class_7, JUNK, 3.73194466145, -21.1386435093,
1454 18 Off Beats by Dre Wireless Headphones Apple iPad with WiFi and
 ATT 4G ASUS MeMO Pad 10 Tablet  More.txt, class_3, JUNK, 1.82400865229, 11.0093475943,
664 Why Mediocre Bosses Get Promoted.txt, class_12, JUNK, 1.27594731343, -18.1493122276,
1048 abhinav bajaj is inviting you to join his video call.txt, class_1, JUNK, -27.6347263996, 30.7247553627,
1237 utf8Q2020off20on20KFC.txt, class_1, JUNK, -17.6604111603, 29.1878688685,
766 Anjishnu please add me to your LinkedIn network.txt, class_5, JUNK, 25.6647777263, 1.44517230363,
793 See Rohits connections experience and more.txt, class_4, JUNK, -7.14805241819, 1.48258250271,
2324 Faking News Computer Science  and 6 others have Tweets for you.txt, class_7, JUNK, -1.62818580487, -20.4563634029,
2377 Re Catch up call.txt, class_3, JUNK, -10.2286072989, -16.6491807777,
1210 BucketbotTabs Its Inside Me and Im Inside It Cover.txt, class_12, JUNK, -0.374536834153, -12.8335804982,
1596 Gamification  Introducing Signature Track.txt, class_2, JUNK, 4.44705803925, -37.9188803155,
660 Say happy birthday to Jeff Darmanin.txt, class_3, JUNK, 4.43613294157, 16.089246461,
1777 See Poojas connections experience and more.txt, class_13, JUNK, 19.4343544038, -5.43615913283,
791 Why I Loved My First Boss  Advice for Young Professionals.txt, class_11, JUNK, -44.4064522555, 12.0382434806,
756 BITSAA DELHI NCR is organising a Musical Tribute to 50 years of
 BITS PilaniKhwaab on 29th August 2014 at 700 pm at India Habitat
 Centre.txt, class_5, JUNK, 12.5637746733, 24.3033713813,
1684 UTF8QPRIYANKAASIKAE299A5EFB88Fand6
 UTF8QothershaveTweetsforyou.txt, class_13, JUNK, 8.9040388399, 7.51886948304,
1825 Lekha Kumar invited you to a conversation on Hangouts.txt, class_13, JUNK, 15.4513192834, -0.185699237548,
2061 Anjishnu Kumar learn how to shop
 with your new PayPal account.txt, class_5, JUNK, 19.3202585558, 13.5571932252,
2153 Dine Out at Handpicked Restaurants.txt, class_3, JUNK, 11.5897071916, 10.4768338145,
2416 Re Twitter Sentiment Analysis Manually Classify Tweets NFLX 
 Group 1  200 Tweets.txt, class_10, JUNK, 32.9579628887, -10.695727147,
654 UTF8QJuly4thOnlyE28093Extra10PromoCode.txt, class_4, JUNK, -7.55535369824, 6.93171403409,
1712 Dr Manmohan Singh Computer Science  and 6 others have Tweets for
 you.txt, class_13, JUNK, 15.9322680867, -0.472299556419,
799 Anjishnu Cognii Analog Devices and FILD are looking for
 candidates like you.txt, class_0, JUNK, -3.28207848093, 22.547143653,
293 New announcement Ivy League Jobs and Recruiting Brown Columbia
 Cornell Dartmouth Harvard Princeton Penn Yale Wharton.txt, class_13, JUNK, -10.4057346712, -13.0004468485,
2387 Re Twitter Sentiment Analysis Manually Classify Tweets SPY 
 Group 3 200 Tweets.txt, class_10, JUNK, 32.759007799, -7.42562458043,
1548 Week 6 Review.txt, class_5, JUNK, 12.638781731, 18.3257850687,
519 Arcade Fire  Louis CK and Bill Burr  Country Lee Brice.txt, class_7, JUNK, -12.7271464918, -13.911574666,
2044 3 discussions on LinkedIn.txt, class_0, JUNK, -0.230208099166, 30.8646987866,
2568 utf8QAnjishnu2C20Hangout20with2022The20Father20of20Google20Apps2220this20friday.txt, class_8, JUNK, -8.26863969727, 14.7776286058,
1952 Activity Digest since 931PM for COMS W4705 on Piazza.txt, class_7, JUNK, -5.62018356217, -34.6106591734,
2437 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 2  200 Tweets.txt, class_10, JUNK, 34.9076335154, -5.6204623775,
454 See Kellys connections experience and more.txt, class_4, JUNK, -7.76356102799, 2.56793049401,
414 Anjishnu please add me to your LinkedIn network.txt, class_13, JUNK, 3.43267187372, -12.1602761163,
967 Arpit and Abhinavs Birthday Celebrations.txt, class_12, JUNK, 3.28123489706, -15.9914401254,
814 UTF8QAThankYoueGiftfromGrouponE2809410atStarbucks.txt, class_11, JUNK, -45.0915306255, 8.78695807616,
1064 Sergio Daniel has endorsed you.txt, class_13, JUNK, 17.8344632323, -2.76764979731,
844 Welcome To Neural Networks for Machine Learning.txt, class_3, JUNK, 11.4323478354, 7.30568129139,
460 finding maximum paths on a tree.txt, class_13, JUNK, 16.0806572182, 1.90050878201,
250 Broadway Once  Standup Comedy Bob Saget  Harlem Globetrotters
 Game.txt, class_13, JUNK, -4.8015516108, -14.8672602943,
910 Congratulate Bhavesh Kataria and more happening with your network.txt, class_3, JUNK, 2.56748890861, 14.8997974527,
838 75 Off Garcinia Cambogia Hydroxycut Hardcore Supplements Optimum
 Nutrition Whey Protein  More.txt, class_4, JUNK, 2.26821940919, 5.33520279131,
1598 Act fast Essential albums for just 099.txt, class_6, JUNK, -19.4376727215, 15.6947156681,
2020 Top news for Anjishnu How can you make sprint planning fun.txt, class_4, JUNK, 0.842490255002, 1.73530306276,
1605 4 for a 10 Dunkin Donuts Gift Card.txt, class_7, JUNK, -5.8719484284, -23.2412575021,
821 Anjishnu Kumar experience WorldCup on Twitter.txt, class_7, JUNK, -2.59912525792, -24.1179026258,
2019 Amitabh Kumar is inviting you to join his video call.txt, class_1, JUNK, -27.5915583227, 33.0555351838,
371 Activity Digest since 1032PM for COMS W4118 on Piazza.txt, class_7, JUNK, -9.15458429796, -27.4827161231,
1569 Congratulate Rahul Deshmukh.txt, class_7, JUNK, -3.23044805559, -18.1859176866,
291 PwC India Alumni Newsletter Vol V.txt, class_6, JUNK, -19.7524523147, 17.7952836317,
1310 Blockbuster games  free playlist and comic book sale.txt, class_6, JUNK, -18.5411419907, 15.0351123327,
1362 Anjishnu Kumar complete your Twitter profile today.txt, class_5, JUNK, 10.9201602979, 19.9884661182,
1041 Shocking  ICAI disciplinary panel decisions forged .txt, class_5, JUNK, 16.6618072077, 17.3813766707,
955 Screen to Stage adaptation class this summer.txt, class_5, JUNK, 19.4734856026, 16.8990234289,
674 RE Would like to meet up for and ask about MITs MBA program.txt, class_3, JUNK, -2.26680493856, 18.6004693931,
1268 Lets pledge to make our country clean and safe by helping build
 more toilets  India tops in open defecation.txt, class_11, JUNK, -38.8248038428, 12.6909420641,
1260 The Poconos  Atlantic City  Paris Rome  London  Dominican
 Republic  Great Wolf Lodge.txt, class_5, JUNK, 23.3606303871, 11.9597569342,
1860 7 discussions on LinkedIn.txt, class_0, JUNK, 0.340987072171, 32.4935761752,
2209 Amitabh Kumar is inviting you to join his video call.txt, class_1, JUNK, -28.8717515884, 30.1164139301,
2413 Re Twitter Sentiment Analysis Manually Classify Tweets SPY 
 Group 2  200 Tweets.txt, class_10, JUNK, 32.8232324327, -7.48514388551,
256 iTunes  Top Summer Deals.txt, class_3, JUNK, -10.4027977279, -4.89746014365,
612 Radio City Christmas Spectacular  Blue Man Group  ZZ Top and Jeff
 Beck.txt, class_5, JUNK, 9.88539724872, 11.0324866349,
1703 Where fore art thou love.txt, class_12, JUNK, -16.9615814845, -19.7416539148,
1150 UTF8QARantabouttheGRCPunditE28099sRant.txt, class_11, JUNK, -44.272872861, 9.72574746079,
61 See Pushkars connections experience and more.txt, class_4, JUNK, -14.0062758118, 5.10651990693,
2421 Re Twitter Sentiment Analysis Manually Classify Tweets HLF 
 Group 3  200 Tweets.txt, class_10, JUNK, 32.098854267, -9.82728104344,
1911 11 discussions on LinkedIn.txt, class_0, JUNK, -1.85889228941, 32.3975348301,
2326 UTF8QTwoDaysOnlyE28094Save10.txt, class_9, JUNK, -20.1821340143, -3.36035030701,
1185 Confirmation of Enrollment in COMS W4731 COMSE 699800120131
 and CSOR 4231 on Piazza.txt, class_9, JUNK, -26.9701156205, 9.17680353914,
897 utf8Q5020off20on20KFC20Fiery20Grilled2820Valid20on20all20Online20Orders29.txt, class_9, JUNK, -27.722189567, 2.83515835128,
1742 22 discussions on LinkedIn.txt, class_0, JUNK, -0.949470161649, 30.0458288626,
474 Pacers And George Still Have Plenty To Play For.txt, class_13, JUNK, 9.07233217271, -9.09430436021,
1526 Conference in JNU New Delhi MSMBESSA  2014.txt, class_6, JUNK, -19.0713918179, 5.71105763631,
112 Fly Out of Boston for Less.txt, class_2, JUNK, 7.51266357576, -37.5631300281,
951 Street Fighting Mathematics Week 6 analogy is now ready on edxorg.txt, class_13, JUNK, 13.0428047774, -15.8663348337,
260 Re central perk.txt, class_8, JUNK, 12.9924422523, 27.2571025729,
2347 Top posts this week on Google.txt, class_9, JUNK, -26.5251341133, 9.56316324376,
2116 Activity Digest since 628PM for COMS W4705 on Piazza.txt, class_7, JUNK, -11.0470422681, -30.628690705,
1002 Re networkplanner Good but strange outcmoe for very large
 Ayeyarwady Region scenario 111.txt, class_7, JUNK, -13.8452573797, -9.88817581148,
491 US General killed in Kabul American businesses to invest 14
 billion in Africa a true love story in Bakersfield California.txt, class_0, JUNK, 6.30928267645, 24.6878672597,
2552 Make a Global Career ChoiceMBA  KrupanidhiBangalore.txt, class_9, JUNK, -26.8223492484, -3.1636734016,
1642 Italy  The Poconos  Caribbean Cruise  Niagara Falls  South
 Africa.txt, class_5, JUNK, 25.9322541372, 14.3738572999,
468 Take a Trip Through History.txt, class_5, JUNK, 21.5954801696, 10.4132985591,
2586 Anjishnu is your kid worth 100 million  See what Michael Lazerow thinks.txt, class_9, JUNK, -12.3916536845, 8.50817450665,
540 Back to School Invitation  100 Shopping Gift Card per Night.txt, class_3, JUNK, -10.4022167601, -2.08029180272,
1218 4 for a 10 Shell Gift Card.txt, class_7, JUNK, -4.46567994552, -20.1429089058,
1385 UTF8QTwoDaysOnlyE28094Save10.txt, class_9, JUNK, -23.3685829803, 5.2321113547,
805 A series of 42 lectures on sparse matrix algorithms Covers
 material.txt, class_10, JUNK, 6.87262208957, -11.8001001611,
733 New content on Columbia University in the City of New York.txt, class_10, JUNK, 3.49006122604, -9.27476680099,
1357 utf8QBuy20120Get20120offer20on20Pizza20Hut20today20Grab20it
	utf8Q20Now.txt, class_1, JUNK, -20.1745112878, 27.8722219129,
1403 UTF8Q9FamilyGetawaysTheyE28099llLove.txt, class_13, JUNK, 1.60504361286, 18.535983241,
1681 Is it harder for women in tech.txt, class_12, JUNK, 9.60808395421, -17.1115467058,
1303 Full Stack Software Engineer  Bond Market Trading.txt, class_13, JUNK, 5.08068474865, 9.20308686614,
1583 Re networkplanner Implement Referenced datasets 78.txt, class_7, JUNK, 1.30853012334, -18.8183113262,
1527 Say happy birthday to Nadeem Ahmad.txt, class_3, JUNK, 4.5774388147, 16.2790459031,
431 sharedsolardatawarehouse Reduce load time 5.txt, class_13, JUNK, 24.4288925728, -3.27153311341,
1211 Mr Kumar your latest issue
 of The Club is online now.txt, class_12, JUNK, -1.41935305998, -17.7265486065,
1800 utf8QAnjishnu2C20What20does20a20Google20Product20Manager20do203F.txt, class_8, JUNK, -22.652439719, 3.38443541527,
1279 AWS Cuts Prices on EC2 S3 RDS ElastiCache and Elastic MapReduce.txt, class_7, JUNK, -7.92676805102, -14.0608258246,
1056 Street Fighting Mathematics Congratulations and bon voyage.txt, class_10, JUNK, 16.4466321306, 5.80398827468,
1146 networkplanner Scenario fails at final stage after running through
 all segments 108.txt, class_12, JUNK, 9.83135483743, -17.0502361515,
797 Shubhangi Rathis invitation is waiting for your response.txt, class_0, JUNK, 7.99612989387, 25.4475563705,
1534 Anjishnu please add me to your LinkedIn network.txt, class_13, JUNK, 20.1911519388, -2.90025724583,
1277 Top Shelf Deals for You.txt, class_4, JUNK, 3.66799511567, 2.87277701936,
2565 Lectures released on Graph Analytics.txt, class_3, JUNK, -14.5063620982, -1.63843497957,
960 Congratulate Vaibhav Shinde Aditya Lakshman and Sanjeed Schamnad.txt, class_13, JUNK, 6.09086401429, 17.3478597612,
427 utf8Q5020off20on20KFC20Fiery20Grilled28Valid20on20all20Online20Orders29.txt, class_9, JUNK, -27.8582814599, 1.67658077057,
1610 Instr Note Pitches from DevFest 2014 Kickoff.txt, class_7, JUNK, 8.52281307865, -17.968398552,
1535 UTF8QUnity5nowE28099sthetimetobuy.txt, class_4, JUNK, -4.25039240083, -2.66302696565,
2479 Re Twitter Sentiment Analysis Verify classified Tweets HLF 
 Group 2  200 Tweets.txt, class_10, JUNK, 33.5252545288, -17.3079868025,
889 Amitabh Kumar is inviting you to join his video call.txt, class_8, JUNK, -8.84647915672, 22.9396408671,
1517 Top Audit Deficiency Evidence Collection.txt, class_7, JUNK, 6.01276620235, -16.7675741958,
2533 Twitter Sentiment Analysis spyTweetsGroup2verifiedxlsx.txt, class_0, JUNK, 38.2976128086, 12.6014137279,
1815 Come join us at the alumni Club Meet in our Gurgaon office on
 January 31 and learnmore about Big Data Hype or Reality  A management
 view.txt, class_3, JUNK, 1.29108586643, 21.8731789888,
1371 Anjishnu Kumar find your friends on Twitter.txt, class_10, JUNK, 32.5993033829, -26.5177117886,
435 Your Chance to Save Up to 30 Extra Begins Now.txt, class_3, JUNK, -11.8736925782, -3.69363347379,
1650 Anjishnu BrightRoll Yelp and Askcom are looking for candidates
 like you.txt, class_12, JUNK, -15.4756221787, -15.4105101013,
1641 Re networkplanner New variable aliases are not being overridden
 97.txt, class_12, JUNK, 3.98103126934, -17.9787356502,
2113 2 discussions on LinkedIn.txt, class_12, JUNK, -20.5153646259, -18.1983165577,
339 We turn 90 but can still take you for a spin.txt, class_7, JUNK, -0.75838694213, -17.6195479919,
1108 Hot This Week.txt, class_9, JUNK, -12.6900765187, 7.04512438666,
857 Picture Perfect Deals.txt, class_3, JUNK, 4.98068059326, -4.38103071765,
1071 Amazon RDS  Lower prices better performance with Memory Optimized
 DB Instances.txt, class_13, JUNK, 23.555199102, 5.69871269008,
2058 Activity Digest since 124AM for COMS W4705 on Piazza.txt, class_7, JUNK, -7.53087503663, -33.1886037159,
1503 4 for a 10 Dunkin Donuts Gift Card.txt, class_12, JUNK, -3.68116649162, -16.6224943458,
1668 50 Off Flowers and Gifts from FTDcom SpaWish eGift Cards HP
 Envy 173 TouchSmart Laptop  More.txt, class_3, JUNK, -1.68907976265, 3.06633697893,
1157 Lekha Kumar is inviting you to join her video call.txt, class_1, JUNK, -25.3452623663, 30.5676050502,
1140 Re networkplanner This REALLY addresses the settlement point ON
 network problem 110.txt, class_7, JUNK, -5.51929444005, -6.77034061802,
196 accevtsignal.txt, class_13, JUNK, 16.1858095847, -2.46563233063,
1791 Art of Leadership behavior in complex global acting organisations 
 could women have a competitive advantage.txt, class_13, JUNK, 12.7548392281, -2.00249608212,
465 New content on Columbia University in the City of New York.txt, class_11, JUNK, -43.4280050595, 12.0759736839,
1288 Picture Perfect Deals.txt, class_3, JUNK, 4.96520699827, -4.37733910689,
125 Activity Digest since 643PM for COMS W4118 on Piazza.txt, class_7, JUNK, -13.0896594386, -30.180113225,
1505 utf8QAnjishnu2C20What20does20Accel20Partners20look20for203F.txt, class_3, JUNK, -11.9080339263, -3.6729948819,
2440 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 2  200 Tweets.txt, class_10, JUNK, 35.0567760439, -5.39832297783,
43 PMO India  retweeted a video from Doordarshan News on Twitter.txt, class_13, JUNK, 16.2499757279, -5.58828555557,
189 Amazon CloudFront Now Publishes Six Operational Metrics to Amazon
 CloudWatch.txt, class_5, JUNK, 15.2300342532, 21.5332190725,
2583 Inside Magnus Egerstedts MOOC.txt, class_12, JUNK, -13.5486562149, -7.50663663642,
1425 Cancun  Finger Lakes NY  Turkey  Washington DC  The Poconos.txt, class_13, JUNK, 25.0243339033, 7.95360033789,
1199 Re Tasks.txt, class_4, JUNK, 6.26317337267, 5.70696399358,
1595 BucketbotTabs Fantastic Covers.txt, class_12, JUNK, -1.38813172242, -7.11580574708,
1368 Thanks for checking in Anjishnu Kumar.txt, class_10, JUNK, 30.2277802833, 3.57629741912,
1817 People from Association for Computing MachineryACM Columbia
 University in the City of New York and BITS Pilani looked at your profile.txt, class_3, JUNK, -1.08697884154, 11.4748347943,
594 Anjishnu See it Live Tickets on Sale  Special Offers This Week.txt, class_4, JUNK, -11.2276648095, 7.8096694836,
917 See Sharadas connections experience and more.txt, class_4, JUNK, -5.810842536, 2.3156556536,
1366 Reminder Why I chose Biotech over Med School  Sejal Sheth VP
 Pro  Fri Apr 11 2014 4pm  5pm anjishnukrgmailcom.txt, class_12, JUNK, -0.175518378476, -15.1804308718,
846 4 for a 10 BP Gift Card.txt, class_12, JUNK, -3.44023095301, -7.02546353033,
1427 See Viswanaath Vishs connections experience and more.txt, class_13, JUNK, 22.8685351663, 0.787550254569,
2098 Activity Digest since 716PM for COMS W4705 on Piazza.txt, class_7, JUNK, -10.1823098537, -32.5870722839,
1287 Game of Thrones new music releases  100 movies to watch now.txt, class_6, JUNK, -18.5286956074, 14.8665506376,
1582 Re networkplanner Profile show scenario page determine next steps
 to speedup 74.txt, class_7, JUNK, -4.12398398614, -17.4816024298,
708 See Abhisheks connections experience and more.txt, class_4, JUNK, -7.26017561887, 2.64135735488,
397 Congratulate Harsh Joshi and more happening with your network.txt, class_3, JUNK, -0.0480801027363, 15.0637957062,
1589 UTF8BVGhlIFdvcmxkJ3MgTW9zdCBJbnRlcm5hdGlvbmFsIEJ1c2luZXNz
 UTF8BIFNjaG9vbCAgfCBIdWx0J3MgTWFzdGVyIFByb2dyYW1zIOKAlCBBcHBseSBi
 UTF8BZWZvcmUgRmViIDJuZA.txt, class_6, JUNK, -20.739092274, 10.1503000738,
762 Innovative Products for Marketing in Indian Rural Market.txt, class_5, JUNK, 17.9489268866, 17.2387317561,
1879 Activity Digest since 1015PM for COMS W4705 on Piazza.txt, class_7, JUNK, -5.40185114402, -32.7979084837,
124 Activity Digest since 306PM for COMS W4118 on Piazza.txt, class_7, JUNK, -11.9543427477, -27.7848786751,
535 Fly Out of Boston for Less.txt, class_2, JUNK, 6.65302172016, -40.5171414497,
241 utf8Q620good20reasons20to20order20food20online.txt, class_9, JUNK, -26.5801859839, 6.44701591492,
2151 New terms of use for Zoho Sites.txt, class_7, JUNK, -5.47972758813, -24.8785615941,
1417 utf8BWW914oCZdmUgZ290IHRvIHNlZSB0aGUgMjAxNCBHYXJ0bmVyIEJJIE1hZ2ljIFF1YWRyYW50IFJlcG9ydA.txt, class_0, JUNK, -5.73051822905, 20.9829940019,
809 Re playawsutils Enable build for scala 2111 4.txt, class_3, JUNK, 5.54037647095, 4.20034808234,
2467 Daily Recap for Saturday 8 June.txt, class_6, JUNK, -18.8207497733, 16.2593591651,
2434 Re Twitter Sentiment Analysis Verify classified Tweets GOOG 
 Group 1  200 Tweets.txt, class_10, JUNK, 33.7361906898, -16.6120070318,
1101 Citibank Account Statement.txt, class_10, JUNK, 25.6215024317, -14.6483155179,
773 utf8Q5020off20on20KFC20Fiery20Grilled28Valid20on20all20Online20Orders29.txt, class_9, JUNK, -28.8793520045, 2.29655276112,
1905 Who Should You Hire LinkedIn Says Try Our AlgorithmP.txt, class_0, JUNK, 0.837763898938, 25.795737528,
1014 deleted is still waiting for you to join Feedspot.txt, class_10, JUNK, 26.8988021075, -11.2666084296,
69 Amazon Elastic Transcoder Announces Smooth Streaming Support.txt, class_5, JUNK, 18.1810439105, 6.14346295391,
753 Faking News retweeted a link from My Faking News on Twitter.txt, class_9, JUNK, -11.8079903556, 2.32088667375,
600 utf8QJob20Search20Videos20and20more.txt, class_9, JUNK, -27.9186408045, 8.1636962385,
650 utf8Q5020off20on20KFC20Fiery20Grilled2820Valid20on20all20Online20Orders29.txt, class_9, JUNK, -27.7194841678, 2.67468980026,
1885 Shit.txt, class_14, JUNK, 27.4650189038, 21.9215976445,
1908 Make Spirits Bright with Brookstone and More.txt, class_4, JUNK, 13.1074259973, 12.9424927363,
148 Installing custom kernel on Nexus 7.txt, class_12, JUNK, -2.02675886705, -11.5923470416,
1093 Congratulate Ajay Bhise Siddharth Boobna and 3 others.txt, class_3, JUNK, 4.37358670673, 16.5378515667,
1504 Announcing Amazon CloudFront Usage Charts.txt, class_13, JUNK, 12.4859341518, 6.62714404195,
464 Anjishnu Kumar Get a 5 Amazoncom Gift Card When You Rent or Buy
 an eTextbook.txt, class_8, JUNK, -10.4052325926, 26.843183087,
2379 Re Catch up call.txt, class_8, JUNK, -6.90563257832, 22.8917892731,
1413 Check out Pymetrics a neurosciencebased startup developed by a
  Teachers College graduate.txt, class_7, JUNK, -0.365661045135, -19.3067945787,
2265 PreTeaching Internship Lets Student Explore Elementary Education.txt, class_7, JUNK, -8.19160626257, -20.3479929925,
